wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
7,2,0,8,18,1,2,6,5,0.80952381,314,1.0,5,0.333333333,0.571428571,1,2,42.85714286,4,1.4286
11,3,35,39,20,55,36,4,7,2.0,93,0.0,0,0.87804878,0.436363636,2,3,7.454545455,3,1.2727
3,2,0,1,17,0,0,1,1,0.96875,251,1.0,0,0.888888889,0.5,1,3,77.33333333,11,5.3333
8,4,0,12,65,2,0,12,6,0.916666667,583,0.166666667,0,0.917647059,0.333333333,3,3,70.375,3,1.25
5,3,0,2,9,10,1,1,5,1.25,28,0.0,0,0.96,0.55,1,3,4.4,1,0.2
2,2,0,8,14,1,1,8,1,2.0,140,0.0,0,0.75,0.571428571,2,2,69.0,1,0.5
2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5
4,3,0,4,17,0,1,4,1,0.666666667,118,0.5,0,0.94,0.5,1,13,28.0,7,2.25
3,1,0,11,35,1,0,11,2,0.625,200,1.0,0,0.0,0.666666667,0,0,64.33333333,11,3.6667
18,1,0,35,79,135,19,18,9,0.966911765,762,0.1875,1,0.0,0.277777778,0,0,40.44444444,10,2.6667
5,4,0,10,15,10,3,7,5,2.0,62,0.0,0,0.981900452,0.6,3,7,11.4,3,1.2
9,2,1,7,18,0,1,6,7,0.25,66,1.0,1,0.65,0.388888889,1,1,6.222222222,1,0.7778
18,5,0,19,48,13,5,15,16,0.735294118,244,1.0,2,0.858333333,0.185185185,4,14,12.33333333,3,1.3889
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
16,2,0,9,20,114,4,7,12,0.8,94,1.0,1,0.72,0.260416667,1,3,4.8125,1,0.875
12,1,0,32,12,66,29,4,12,2.0,12,0.0,0,0.0,0.236111111,0,0,0.0,1,1.0
3,1,0,7,3,3,2,5,3,2.0,3,0.0,0,0.0,0.476190476,0,0,0.0,1,1.0
9,1,0,8,45,36,1,8,5,2.0,3581,0.0,0,0.0,0.296296296,0,0,396.8888889,3,1.3333
1,1,0,2,1,0,2,0,1,2.0,47,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,1,0,19,47,15,4,15,5,0.333333333,227,1.0,0,0.0,0.4,0,0,31.28571429,5,1.7143
15,2,0,18,58,43,2,16,10,0.873015873,459,0.666666667,0,0.315789474,0.224489796,0,0,29.0,23,2.6667
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
3,6,0,3,13,3,1,2,3,2.0,45,0.0,0,0.997382199,0.5,2,2,14.0,1,0.6667
7,1,0,5,12,13,5,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714
26,1,0,53,81,217,45,16,19,0.896666667,413,0.833333333,3,0.0,0.108571429,0,0,14.42307692,8,1.6538
3,1,0,2,7,3,2,0,2,2.0,22,0.0,0,0.0,0.444444444,0,0,6.333333333,1,0.6667
16,3,0,3,38,84,1,2,16,0.674074074,541,1.0,2,0.580645161,0.25,2,8,32.25,1,0.8125
28,1,0,10,105,268,1,10,4,1.002178649,962,1.0,2,0.0,0.173076923,0,0,32.75,5,1.7857
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
5,2,0,6,15,0,3,3,4,0.25,72,1.0,1,0.4,0.466666667,0,0,13.2,3,1.2
6,1,0,9,16,0,8,2,1,0.0,89,1.0,0,0.0,0.375,0,0,13.66666667,4,1.8333
9,3,0,3,20,34,1,2,9,0.625,177,1.0,1,0.761904762,0.333333333,1,3,18.55555556,4,1.1111
11,2,0,6,28,31,1,5,7,0.8,222,1.0,1,0.565217391,0.333333333,1,3,18.45454545,8,2.2727
3,2,0,4,8,3,1,3,3,2.0,23,0.0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333
10,2,0,0,19,0,0,0,10,0.0,86,1.0,0,0.5,0.32,1,2,7.5,1,0.9
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182
6,3,0,6,18,3,1,5,6,0.8,63,0.5,0,0.975124378,0.444444444,2,4,9.166666667,1,0.8333
1,4,2,3,2,0,3,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889
13,2,0,3,24,64,1,2,11,0.833333333,144,0.75,0,0.523809524,0.5,1,6,9.769230769,1,0.7692
7,1,0,18,47,9,1,17,7,0.722222222,593,0.0,0,0.0,0.333333333,0,0,82.85714286,10,2.4286
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
2,3,0,9,11,1,1,8,2,2.0,39,0.0,0,0.97826087,0.666666667,1,1,18.5,1,0.5
9,2,0,4,17,36,1,3,7,1.125,72,0.0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667
82,2,0,172,159,2501,156,22,79,0.939221273,1159,0.807692308,13,0.191919192,0.069844789,0,0,12.81707317,5,1.3171
11,1,0,5,37,0,0,5,11,0.716666667,332,1.0,3,0.0,0.318181818,0,0,28.63636364,1,0.9091
5,2,2,6,14,2,2,4,4,0.75,60,1.0,2,0.75,0.333333333,0,0,10.2,1,0.8
3,1,0,6,7,0,3,3,3,0.25,76,1.0,0,0.0,0.555555556,0,0,23.66666667,4,1.6667
9,1,0,10,20,0,10,0,9,0.25,294,1.0,0,0.0,0.311111111,1,1,31.44444444,7,1.8889
16,1,0,16,41,58,3,15,14,0.888888889,131,1.0,1,0.0,0.21875,0,0,6.8125,2,1.0
5,4,0,2,10,10,0,2,5,2.0,28,0.0,0,0.959183673,0.45,0,0,4.6,1,0.8
6,3,0,14,28,0,0,14,6,0.0,101,1.0,1,0.934210526,0.305555556,2,8,15.66666667,1,0.8333
1,5,1,1,2,0,1,0,1,2.0,8,0.0,0,1.0,1.0,0,0,5.0,0,0.0
18,1,3,7,28,51,3,4,15,0.809954751,503,1.0,0,0.0,0.198412698,0,0,26.22222222,19,2.1667
7,3,3,16,22,0,10,9,7,0.416666667,146,1.0,2,0.934210526,0.357142857,2,4,19.57142857,3,1.1429
5,2,0,5,12,0,3,3,4,0.8,60,0.4,0,0.5,0.4375,1,1,10.0,1,0.6
4,2,0,14,29,6,0,14,3,1.0,156,1.0,0,0.75,0.555555556,0,0,37.75,10,2.75
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
4,4,0,5,6,4,1,4,4,0.666666667,26,1.0,0,0.964285714,0.45,0,0,5.25,1,0.75
4,3,1,3,7,6,2,2,4,1.333333333,20,0.0,0,0.947368421,0.4375,1,5,3.75,1,0.75
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8
14,3,0,13,24,69,0,13,12,0.963369963,723,0.571428571,0,0.454545455,0.205128205,0,0,49.14285714,1,0.8571
4,1,0,13,23,6,1,12,1,2.0,195,0.0,0,0.0,0.333333333,0,0,47.75,1,0.75
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0
3,4,0,6,11,3,2,4,2,2.0,53,0.0,0,0.985714286,0.428571429,1,7,16.66666667,1,0.3333
10,1,2,12,12,3,11,1,10,0.333333333,69,1.0,0,0.0,0.34,0,0,5.8,2,1.0
9,5,0,10,31,36,2,8,6,2.0,173,0.0,0,0.963800905,0.314814815,4,10,18.22222222,16,3.0
3,4,0,8,11,0,0,8,3,0.0,51,1.0,1,0.979591837,0.444444444,3,13,15.66666667,2,1.0
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571
39,7,0,28,155,517,7,26,8,0.828007519,1788,0.892857143,5,0.947750363,0.210526316,4,8,44.12820513,14,2.1282
63,2,0,70,205,1711,28,54,48,0.958455523,2600,0.818181818,7,0.465517241,0.095238095,2,6,39.74603175,12,2.381
3,1,0,16,3,3,14,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0
2,1,0,3,3,1,2,1,2,2.0,6,0.0,0,0.0,0.75,0,0,2.0,1,0.5
2,1,0,4,3,1,4,1,1,1.0,8,0.0,1,0.0,1.0,0,0,2.5,1,0.5
5,4,0,8,12,10,3,5,5,2.0,28,0.0,0,0.974522293,0.6,1,1,4.6,1,0.8
13,1,0,11,54,76,1,10,9,0.875,371,0.5,1,0.0,0.208333333,0,0,27.23076923,5,1.9231
2,1,0,1,5,1,0,1,2,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5
22,1,0,6,39,89,1,5,12,0.703296703,1528,0.692307692,4,0.0,0.232142857,0,0,67.86363636,24,4.6818
22,1,0,6,52,95,3,6,7,0.748917749,563,1.0,5,0.0,0.194805195,0,0,24.09090909,5,1.5
2,4,0,7,5,0,4,3,1,0.0,30,1.0,0,0.956521739,0.666666667,1,1,13.5,2,1.0
9,2,0,12,20,0,4,10,8,0.125,212,1.0,1,0.789473684,0.197530864,1,7,22.44444444,7,2.4444
11,2,0,5,21,43,2,3,9,0.85,117,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1.0
2,1,0,3,3,1,3,0,0,1.4,112,0.0,0,0.0,1.0,0,0,52.5,0,0.0
9,1,0,93,123,32,0,93,5,0.75,1079,0.5,0,0.0,0.253968254,0,0,118.6666667,89,11.1111
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
3,2,0,4,8,3,0,4,3,2.0,31,0.0,0,0.714285714,0.777777778,1,2,9.333333333,1,0.6667
5,1,1,28,11,4,26,2,5,0.25,54,1.0,0,0.0,0.533333333,0,0,9.6,1,0.6
4,3,0,6,16,0,1,6,1,0.666666667,84,0.5,0,0.94,0.5,2,7,19.5,2,1.0
3,3,0,4,7,3,1,4,2,2.0,23,0.0,0,0.958333333,0.5,1,2,6.666666667,1,0.3333
2,2,0,6,11,1,1,5,2,2.0,41,0.0,0,0.958333333,1.0,0,0,19.5,1,0.5
7,1,0,36,7,21,36,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0
38,4,0,30,97,553,22,10,28,0.93799682,729,0.411764706,1,0.686956522,0.162162162,1,2,17.73684211,6,1.2895
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571
5,1,0,12,26,2,2,10,3,0.583333333,154,1.0,0,0.571428571,0.5,1,1,29.2,1,0.6
51,1,0,4,71,1025,1,3,47,0.86,481,1.0,0,0.0,0.236666667,0,0,8.274509804,3,1.2157
17,5,23,25,39,102,23,2,14,0.734375,507,1.0,0,0.976083707,0.470588235,0,0,28.58823529,3,1.2353
4,1,0,4,39,4,0,4,3,0.333333333,214,1.0,0,0.0,0.333333333,0,0,51.75,9,2.75
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5
8,1,1,0,16,14,0,0,6,0.785714286,117,1.0,0,0.0,0.571428571,0,0,13.125,1,0.75
2,2,0,2,5,1,0,2,2,2.0,74,0.0,0,0.888888889,0.625,0,0,36.0,9,4.5
8,1,0,0,8,28,0,0,8,2.0,8,0.0,0,0.0,0.5,0,0,0.0,1,1.0
6,1,0,13,6,15,12,1,6,2.0,6,0.0,0,0.0,0.458333333,0,0,0.0,1,1.0
6,1,0,17,32,11,1,16,2,1.044444444,244,0.777777778,1,0.0,0.333333333,0,0,38.16666667,13,2.8333
4,5,0,3,9,2,2,1,4,0.333333333,47,1.0,0,0.894736842,0.666666667,0,0,10.25,1,0.5
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333
11,3,0,22,33,15,2,20,10,0.825,168,0.5,2,0.951456311,0.191919192,2,9,13.90909091,3,1.0909
4,0,2,5,24,6,2,3,1,2.0,93,0.0,0,0.0,0.4,0,0,22.25,4,1.5
2,4,0,6,6,0,6,0,2,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
2,5,0,2,6,0,1,1,2,1.0,21,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5
4,3,0,6,15,0,1,6,1,0.666666667,135,0.5,0,0.952380952,0.5,2,16,32.25,4,2.0
5,2,0,8,16,10,4,4,5,2.0,50,0.0,0,0.555555556,0.5,0,0,9.0,1,0.8
6,3,0,12,23,7,2,11,4,0.666666667,90,1.0,1,0.965517241,0.44,0,0,13.5,1,0.5
13,1,0,24,41,78,15,9,12,2.0,218,0.0,0,0.0,0.461538462,0,0,15.76923077,2,1.2308
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
15,2,0,8,34,87,3,5,12,0.871428571,230,0.8,0,0.47826087,0.516666667,1,5,14.0,2,1.0
30,1,0,9,66,297,0,9,4,0.659003831,583,1.0,0,0.0,0.353448276,0,0,18.13333333,5,1.9
5,3,0,24,36,2,2,23,4,1.0,537,1.0,1,0.9375,0.4,3,7,105.8,17,4.8
33,1,10,113,53,526,103,21,32,0.998046875,300,0.0,16,0.0,0.234375,0,0,7.606060606,2,1.0
2,2,7,14,15,1,7,7,1,2.0,46,0.0,0,0.75,0.5,0,0,22.0,3,1.5
14,3,0,6,29,35,1,6,13,0.153846154,132,1.0,0,0.744680851,0.339285714,2,7,8.357142857,2,1.1429
5,3,0,11,31,4,1,10,3,0.916666667,125,0.333333333,1,0.884615385,0.377777778,1,2,23.4,3,1.0
1,1,0,7,1,0,7,0,1,2.0,17,0.0,0,0.0,1.0,0,0,0.0,1,1.0
1,1,0,15,1,0,12,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
5,3,0,6,26,0,0,6,4,0.375,141,1.0,0,0.902439024,0.466666667,0,0,26.8,1,0.8
3,2,0,9,22,3,1,8,2,2.0,128,0.0,0,0.92,1.0,1,1,41.66666667,9,3.3333
2,1,0,4,4,1,0,4,2,2.0,10,0.0,0,0.0,0.666666667,0,0,4.0,1,0.5
4,1,0,5,21,6,1,4,3,2.0,153,0.0,0,0.0,0.4,0,0,37.25,1,0.75
2,1,0,10,2,1,10,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0
37,3,1,9,68,212,1,8,34,0.625,711,1.0,2,0.682692308,0.171171171,2,9,18.10810811,12,2.2973
3,1,2,7,8,3,7,0,3,2.0,34,0.0,0,0.0,0.777777778,0,0,10.33333333,1,0.6667
4,2,0,7,24,0,1,6,2,0.333333333,126,1.0,1,0.571428571,0.541666667,0,0,30.25,2,1.0
8,7,0,6,58,20,2,6,3,0.8,293,1.0,0,0.989393939,0.375,3,6,35.0,5,1.375
4,1,0,3,13,4,1,3,3,0.666666667,62,1.0,0,0.0,0.333333333,0,0,14.25,4,2.25
7,2,0,6,25,0,1,5,5,0.520833333,201,1.0,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571
28,1,0,20,42,0,19,1,21,0.62962963,1676,0.0625,1,0.0,0.242798354,0,0,58.28571429,11,3.0
28,6,0,21,91,206,18,6,15,0.772486772,615,1.0,1,0.970588235,0.219387755,3,7,20.71428571,13,2.3571
23,2,0,5,39,91,0,5,21,0.795454545,375,0.875,3,0.35483871,0.356521739,1,6,14.95652174,2,0.913
22,1,0,163,22,231,163,1,22,2.0,22,0.0,0,0.0,0.25974026,0,0,0.0,1,1.0
21,1,0,14,50,90,13,5,9,0.8625,660,0.6875,5,0.0,0.169312169,0,0,29.66666667,14,3.1429
2,1,0,0,4,1,0,0,2,1.0,47,1.0,0,0.0,1.0,0,0,18.0,1,0.5
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333
3,1,0,8,22,3,1,8,3,2.0,101,0.0,0,0.0,0.666666667,0,0,32.66666667,5,2.0
5,1,0,10,7,0,10,0,4,0.0,32,1.0,0,0.0,0.466666667,0,0,5.2,2,1.0
5,1,10,98,7,0,98,1,5,0.0,33,1.0,1,0.0,0.45,0,0,5.4,2,1.0
3,1,0,0,5,1,0,0,2,0.5,14,0.0,0,0.0,0.5,0,0,3.333333333,1,0.3333
4,3,0,1,15,6,0,1,3,1.333333333,1166,0.0,0,0.926829268,0.333333333,0,0,271.25,2,1.0
11,2,0,5,22,43,1,4,9,0.85,117,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182
24,1,0,31,85,218,12,20,18,0.776811594,708,0.933333333,6,0.0,0.138339921,0,0,27.875,7,1.75
6,2,0,12,21,5,2,10,3,0.6,70,1.0,2,0.583333333,0.416666667,1,1,10.33333333,1,0.8333
7,3,0,13,35,7,0,13,3,0.80952381,203,0.857142857,0,0.375,0.416666667,1,1,27.0,9,1.8571
3,4,0,1,4,1,0,1,2,1.423076923,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333
5,1,0,6,7,10,6,0,5,2.0,107,0.0,0,0.0,0.35,0,0,20.4,3,1.8
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
9,2,0,7,23,0,2,5,2,0.375,147,1.0,1,0.533333333,0.355555556,1,2,15.11111111,2,0.8889
2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5
6,3,0,5,17,3,0,5,6,0.4,60,1.0,0,0.975124378,0.444444444,2,4,8.833333333,1,0.8333
8,2,0,8,31,28,1,7,1,2.0,396,0.0,0,0.588235294,0.347222222,1,1,48.5,7,3.125
19,1,0,6,50,51,1,5,16,0.763888889,404,1.0,0,0.0,0.218045113,0,0,19.84210526,2,1.2105
4,4,8,12,5,0,8,4,3,0.333333333,18,1.0,1,0.921052632,0.4375,0,0,3.25,1,0.75
7,3,0,10,22,0,2,10,2,0.733333333,88,1.0,3,0.814814815,0.3,1,1,10.85714286,1,0.7143
10,2,0,5,32,21,1,5,6,0.777777778,164,1.0,1,0.653846154,0.271428571,1,1,14.7,3,1.3
37,1,0,29,72,0,15,14,35,0.027777778,192,1.0,1,0.0,0.114197531,0,0,4.162162162,1,0.9459
7,1,0,2,13,0,1,1,7,0.694444444,86,1.0,0,0.0,0.571428571,0,0,10.42857143,1,0.8571
5,1,0,9,5,10,7,2,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0
16,4,2,19,56,48,2,17,10,0.745454545,757,1.0,4,0.836956522,0.19375,3,7,45.625,14,2.5
13,1,0,3,49,64,1,2,0,0.916666667,699,0.833333333,0,0.0,0.3125,0,0,52.30769231,16,2.4615
6,1,0,5,26,15,1,4,0,2.0,211,0.0,0,0.0,0.4,0,0,34.16666667,3,1.3333
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,2,0,8,30,17,1,7,6,0.740740741,608,1.0,2,0.444444444,0.333333333,0,0,84.57142857,1,0.7143
3,2,2,5,4,3,4,1,3,2.0,10,0.0,0,0.942857143,1.0,0,0,2.333333333,1,0.6667
12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9.0,2,0.8333
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,1,0,46,7,21,46,1,7,2.0,7,0.0,0,0.0,0.428571429,0,0,0.0,1,1.0
80,1,0,23,171,1344,4,22,52,0.843178622,2846,0.722222222,10,0.0,0.1005996,0,0,34.125,4,0.9875
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667
14,1,0,11,39,31,5,6,13,0.346153846,326,1.0,2,0.0,0.321428571,0,0,22.14285714,8,2.1429
6,1,0,6,9,15,4,3,6,2.0,34,0.0,0,0.0,0.611111111,0,0,4.666666667,2,1.0
3,3,0,4,8,0,1,4,1,0.75,40,0.5,0,0.960784314,0.555555556,2,7,11.66666667,1,0.6667
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
4,2,0,9,8,6,4,7,4,2.0,23,0.0,0,0.933333333,0.392857143,0,0,4.75,1,0.5
14,3,0,8,34,65,0,8,14,0.91025641,404,1.0,1,0.74,0.595238095,1,2,27.0,2,1.0
3,4,0,16,17,0,0,16,3,0.0,108,1.0,2,0.979591837,0.444444444,3,13,34.33333333,1,0.6667
9,2,0,9,26,0,2,8,8,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333
14,1,0,3,21,31,3,0,12,0.717948718,344,1.0,0,0.0,0.512820513,0,0,23.14285714,3,0.8571
121,1,0,13,151,5992,7,6,120,0.794444444,1009,0.0,1,0.0,0.185185185,0,0,7.314049587,4,1.1818
1,1,0,8,2,0,7,1,1,2.0,20,0.0,1,0.0,1.0,0,0,15.0,0,0.0
28,1,0,12,60,0,3,9,28,0.0,278,1.0,1,0.0,0.25,0,0,8.892857143,2,0.9286
5,3,4,5,7,4,5,0,5,0.5,29,1.0,0,0.944444444,0.6,0,0,4.6,1,0.2
9,3,0,20,50,0,2,20,8,0.858333333,786,1.0,0,0.882352941,0.259259259,3,8,84.66666667,35,6.0
18,2,22,83,43,115,64,21,17,0.838235294,238,1.0,3,0.76056338,0.285714286,1,2,12.0,6,1.4444
10,1,0,20,61,45,6,16,9,2.0,192,0.0,0,0.0,0.166666667,0,0,18.2,3,1.7
5,3,0,1,15,0,1,0,2,0.0,170,0.0,0,0.975206612,0.4,0,0,32.8,3,1.0
5,2,0,5,12,10,1,4,5,2.0,32,0.0,0,0.555555556,0.5,0,0,5.4,1,0.8
10,2,0,6,19,39,2,4,8,0.833333333,91,0.5,0,0.578947368,0.32,1,4,7.9,2,0.9
15,7,0,7,55,77,3,7,4,0.888888889,359,0.888888889,1,0.979010495,0.283333333,0,0,22.33333333,3,1.0667
4,3,0,5,6,0,1,4,3,0.333333333,21,1.0,0,0.75,0.5,1,1,4.0,1,0.75
1,5,0,1,4,0,0,1,1,2.0,11,0.0,0,1.0,1.0,0,0,9.0,0,0.0
5,3,0,4,17,0,0,4,5,0.666666667,101,1.0,0,0.902439024,0.533333333,1,1,18.6,1,0.8
3,1,0,1,10,1,1,0,2,0.5,84,0.0,0,0.0,0.5,0,0,26.66666667,10,3.3333
29,5,0,2,73,300,1,2,21,0.879251701,782,0.857142857,1,0.94214876,0.344827586,3,5,25.24137931,10,1.5172
10,1,0,7,18,43,3,4,10,0.111111111,63,1.0,1,0.0,0.32,0,0,5.2,1,0.9
10,1,2,8,15,29,2,6,8,0.777777778,67,1.0,1,0.0,0.65,0,0,5.3,2,1.0
6,1,0,6,10,7,1,6,5,0.6,45,1.0,0,0.0,0.533333333,0,0,6.166666667,2,0.6667
1,1,0,7,1,0,4,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
6,2,0,3,9,9,2,1,6,0.4,40,1.0,0,0.791666667,0.666666667,1,8,5.5,2,1.0
5,2,0,4,21,8,1,4,3,0.833333333,106,0.0,0,0.714285714,0.3,0,0,19.6,4,1.4
27,3,1,18,87,217,1,17,20,0.870445344,919,1.0,2,0.587301587,0.212962963,2,2,32.33333333,13,1.7037
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5
23,3,3,34,78,161,18,22,20,0.863636364,422,0.666666667,2,0.903225806,0.169565217,2,16,17.08695652,4,1.1304
9,1,0,0,9,36,0,0,9,1.125,19,0.0,0,0.0,0.555555556,0,0,0.0,1,1.0
3,4,0,1,4,1,0,1,2,1.423076923,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.5,0,0,0.0,1,1.0
9,1,0,9,51,14,3,6,5,0.703125,414,0.75,2,0.0,0.303571429,0,0,44.11111111,4,1.0
8,1,0,1,47,10,0,1,3,0.357142857,473,1.0,0,0.0,0.354166667,0,0,57.875,20,6.125
10,5,20,23,27,29,21,2,8,0.805555556,285,1.0,0,0.986404834,0.5,0,0,27.1,2,1.1
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8
32,3,17,33,84,470,17,0,8,0.922580645,670,0.6,0,0.552238806,0.25,0,0,19.78125,5,1.7188
5,1,0,4,10,10,0,4,5,2.0,28,0.0,0,0.0,0.36,0,0,4.6,1,0.8
5,1,0,0,5,10,0,0,5,2.0,5,0.0,0,0.0,0.7,0,0,0.0,1,1.0
4,2,0,9,10,6,3,6,4,2.0,28,0.0,0,0.923076923,0.4375,1,1,6.0,1,0.75
20,2,0,12,84,46,9,6,10,0.756578947,798,1.0,1,0.8,0.248120301,1,8,38.5,8,2.2
14,3,0,10,42,27,1,9,14,0.666666667,290,1.0,2,0.937799043,0.25,3,4,19.5,2,1.0714
4,1,0,14,29,0,4,10,3,0.619047619,207,0.857142857,4,0.0,0.6,0,0,49.0,9,2.5
30,1,0,20,104,87,5,16,22,0.748275862,1151,0.6,4,0.0,0.146153846,0,0,36.7,20,2.9
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889
8,2,4,8,11,8,4,4,8,0.428571429,54,1.0,0,0.416666667,0.3125,2,2,5.625,4,1.25
12,2,0,5,72,0,1,5,11,0.563636364,525,1.0,1,0.266666667,0.285714286,1,1,42.33333333,6,2.5833
9,1,0,14,38,12,3,12,8,0.857142857,310,0.142857143,1,0.0,0.259259259,0,0,32.66666667,1,0.8889
9,3,0,8,24,16,3,8,7,0.125,108,1.0,1,0.793103448,0.333333333,2,3,10.88888889,1,0.6667
8,3,0,12,26,14,1,11,8,0.8,195,1.0,2,0.695652174,0.270833333,3,4,22.75,2,1.0
5,3,0,4,18,8,0,4,5,0.375,176,1.0,2,0.818181818,0.366666667,2,3,33.0,7,2.6
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
10,1,0,57,18,17,57,0,10,0.777777778,106,1.0,0,0.0,0.4,1,1,9.1,2,1.0
10,3,1,26,17,1,24,3,9,0.703703704,99,0.0,2,0.91025641,0.333333333,2,22,8.6,3,1.3
15,1,0,0,16,105,0,0,15,2.0,34,0.0,0,0.0,0.285714286,0,0,1.266666667,1,0.9333
26,1,0,0,26,325,0,0,26,2.0,26,0.0,0,0.0,0.487179487,0,0,0.0,1,1.0
17,1,0,5,17,136,3,2,17,2.0,17,0.0,0,0.0,0.210084034,0,0,0.0,1,1.0
6,3,0,14,35,13,0,14,3,0.866666667,142,0.333333333,0,0.692307692,0.4,1,2,22.16666667,5,1.5
0,1,0,1,0,0,1,0,0,2.0,14,0.0,0,0.0,0.0,0,0,0.0,0,0.0
3,2,0,6,5,3,3,3,1,1.0,18,0.0,1,0.8,0.75,1,1,4.666666667,1,0.3333
10,4,0,5,20,23,1,4,8,0.444444444,121,1.0,1,0.950310559,0.35,1,2,10.9,3,1.2
39,1,0,70,144,725,58,21,34,0.955263158,1492,0.4,1,0.0,0.135964912,0,0,37.0,16,2.6923
